ShelfID,ZoneID,ADR_ID
201409,B6_OHB01-ZONE13,14322
201909,B6_OHB01-ZONE13,14327
101909,B6_OHB01-ZONE13,14327
102609,B6_OHB01-ZONE13,14334
202609,B6_OHB01-ZONE13,14334
202709,B6_OHB01-ZONE13,14335
102709,B6_OHB01-ZONE13,14335
103209,B6_OHB01-ZONE13,14340
203209,B6_OHB01-ZONE13,14340
203309,B6_OHB01-ZONE13,14341
103309,B6_OHB01-ZONE13,14341
103809,B6_OHB01-ZONE13,14346
203809,B6_OHB01-ZONE13,14346
203909,B6_OHB01-ZONE13,14347
103909,B6_OHB01-ZONE13,14347
104009,B6_OHB01-ZONE13,99999
202009,B6_OHB01-ZONE13,99999
102009,B6_OHB01-ZONE13,99999
100309,B6_OHB01-ZONE13,99999
100409,B6_OHB01-ZONE13,99999
100209,B6_OHB01-ZONE13,99999
100109,B6_OHB01-ZONE13,99999
204009,B6_OHB01-ZONE13,99999
204010,B6_OHB01-ZONE14,99999
203910,B6_OHB01-ZONE14,99999
203810,B6_OHB01-ZONE14,99999
203710,B6_OHB01-ZONE14,99999
203310,B6_OHB01-ZONE14,99999
203410,B6_OHB01-ZONE14,99999
203610,B6_OHB01-ZONE14,99999
203510,B6_OHB01-ZONE14,99999
203210,B6_OHB01-ZONE14,99999
203110,B6_OHB01-ZONE14,99999
203010,B6_OHB01-ZONE14,99999
202910,B6_OHB01-ZONE14,99999
202710,B6_OHB01-ZONE14,99999
202810,B6_OHB01-ZONE14,99999
202610,B6_OHB01-ZONE14,99999
202510,B6_OHB01-ZONE14,99999
100110,B6_OHB01-ZONE14,99999
100210,B6_OHB01-ZONE14,99999
100410,B6_OHB01-ZONE14,99999
100310,B6_OHB01-ZONE14,99999
100810,B6_OHB01-ZONE14,99999
100710,B6_OHB01-ZONE14,99999
100610,B6_OHB01-ZONE14,99999
100510,B6_OHB01-ZONE14,99999
101410,B6_OHB01-ZONE14,99999
101310,B6_OHB01-ZONE14,99999
101610,B6_OHB01-ZONE14,99999
101510,B6_OHB01-ZONE14,99999
101210,B6_OHB01-ZONE14,99999
101110,B6_OHB01-ZONE14,99999
101010,B6_OHB01-ZONE14,99999
100910,B6_OHB01-ZONE14,99999
102010,B6_OHB01-ZONE14,99999
101910,B6_OHB01-ZONE14,99999
101810,B6_OHB01-ZONE14,99999
101710,B6_OHB01-ZONE14,99999
102410,B6_OHB01-ZONE14,99999
102310,B6_OHB01-ZONE14,99999
102210,B6_OHB01-ZONE14,99999
102110,B6_OHB01-ZONE14,99999
103210,B6_OHB01-ZONE14,99999
103110,B6_OHB01-ZONE14,99999
103010,B6_OHB01-ZONE14,99999
102910,B6_OHB01-ZONE14,99999
102710,B6_OHB01-ZONE14,99999
102810,B6_OHB01-ZONE14,99999
102610,B6_OHB01-ZONE14,99999
102510,B6_OHB01-ZONE14,99999
202010,B6_OHB01-ZONE14,99999
201910,B6_OHB01-ZONE14,99999
201810,B6_OHB01-ZONE14,99999
201710,B6_OHB01-ZONE14,99999
202410,B6_OHB01-ZONE14,99999
202310,B6_OHB01-ZONE14,99999
202210,B6_OHB01-ZONE14,99999
202110,B6_OHB01-ZONE14,99999
201410,B6_OHB01-ZONE14,99999
201310,B6_OHB01-ZONE14,99999
201610,B6_OHB01-ZONE14,99999
201510,B6_OHB01-ZONE14,99999
201210,B6_OHB01-ZONE14,99999
201110,B6_OHB01-ZONE14,99999
201010,B6_OHB01-ZONE14,99999
200910,B6_OHB01-ZONE14,99999
104010,B6_OHB01-ZONE14,99999
103910,B6_OHB01-ZONE14,99999
103810,B6_OHB01-ZONE14,99999
103710,B6_OHB01-ZONE14,99999
103310,B6_OHB01-ZONE14,99999
103410,B6_OHB01-ZONE14,99999
103610,B6_OHB01-ZONE14,99999
103510,B6_OHB01-ZONE14,99999
200810,B6_OHB01-ZONE14,99999
200710,B6_OHB01-ZONE14,99999
200610,B6_OHB01-ZONE14,99999
200510,B6_OHB01-ZONE14,99999
200410,B6_OHB01-ZONE14,99999
200310,B6_OHB01-ZONE14,99999
200210,B6_OHB01-ZONE14,99999
200110,B6_OHB01-ZONE14,99999
200111,B6_OHB01-ZONE15,99999
200211,B6_OHB01-ZONE15,99999
200311,B6_OHB01-ZONE15,99999
200411,B6_OHB01-ZONE15,99999
200511,B6_OHB01-ZONE15,99999
200611,B6_OHB01-ZONE15,99999
200711,B6_OHB01-ZONE15,99999
200811,B6_OHB01-ZONE15,99999
103511,B6_OHB01-ZONE15,99999
103611,B6_OHB01-ZONE15,99999
103411,B6_OHB01-ZONE15,99999
103311,B6_OHB01-ZONE15,99999
103711,B6_OHB01-ZONE15,99999
103811,B6_OHB01-ZONE15,99999
103911,B6_OHB01-ZONE15,99999
104011,B6_OHB01-ZONE15,99999
200911,B6_OHB01-ZONE15,99999
201011,B6_OHB01-ZONE15,99999
201111,B6_OHB01-ZONE15,99999
201211,B6_OHB01-ZONE15,99999
201511,B6_OHB01-ZONE15,99999
201611,B6_OHB01-ZONE15,99999
201311,B6_OHB01-ZONE15,99999
201411,B6_OHB01-ZONE15,99999
202111,B6_OHB01-ZONE15,99999
202211,B6_OHB01-ZONE15,99999
202311,B6_OHB01-ZONE15,99999
202411,B6_OHB01-ZONE15,99999
201711,B6_OHB01-ZONE15,99999
201811,B6_OHB01-ZONE15,99999
201911,B6_OHB01-ZONE15,99999
202011,B6_OHB01-ZONE15,99999
102511,B6_OHB01-ZONE15,99999
102611,B6_OHB01-ZONE15,99999
102811,B6_OHB01-ZONE15,99999
102711,B6_OHB01-ZONE15,99999
102911,B6_OHB01-ZONE15,99999
103011,B6_OHB01-ZONE15,99999
103111,B6_OHB01-ZONE15,99999
103211,B6_OHB01-ZONE15,99999
102111,B6_OHB01-ZONE15,99999
102211,B6_OHB01-ZONE15,99999
102311,B6_OHB01-ZONE15,99999
102411,B6_OHB01-ZONE15,99999
101711,B6_OHB01-ZONE15,99999
101811,B6_OHB01-ZONE15,99999
101911,B6_OHB01-ZONE15,99999
102011,B6_OHB01-ZONE15,99999
100911,B6_OHB01-ZONE15,99999
101011,B6_OHB01-ZONE15,99999
101111,B6_OHB01-ZONE15,99999
101211,B6_OHB01-ZONE15,99999
101511,B6_OHB01-ZONE15,99999
101611,B6_OHB01-ZONE15,99999
101311,B6_OHB01-ZONE15,99999
101411,B6_OHB01-ZONE15,99999
100511,B6_OHB01-ZONE15,99999
100611,B6_OHB01-ZONE15,99999
100711,B6_OHB01-ZONE15,99999
100811,B6_OHB01-ZONE15,99999
100311,B6_OHB01-ZONE15,99999
100411,B6_OHB01-ZONE15,99999
100211,B6_OHB01-ZONE15,99999
100111,B6_OHB01-ZONE15,99999
202511,B6_OHB01-ZONE15,99999
202611,B6_OHB01-ZONE15,99999
202811,B6_OHB01-ZONE15,99999
202711,B6_OHB01-ZONE15,99999
202911,B6_OHB01-ZONE15,99999
203011,B6_OHB01-ZONE15,99999
203111,B6_OHB01-ZONE15,99999
203211,B6_OHB01-ZONE15,99999
203511,B6_OHB01-ZONE15,99999
203611,B6_OHB01-ZONE15,99999
203411,B6_OHB01-ZONE15,99999
203311,B6_OHB01-ZONE15,99999
203711,B6_OHB01-ZONE15,99999
203811,B6_OHB01-ZONE15,99999
203911,B6_OHB01-ZONE15,99999
204011,B6_OHB01-ZONE15,99999
204012,B6_OHB01-ZONE16,99999
203912,B6_OHB01-ZONE16,99999
203812,B6_OHB01-ZONE16,99999
203712,B6_OHB01-ZONE16,99999
203312,B6_OHB01-ZONE16,99999
203412,B6_OHB01-ZONE16,99999
203612,B6_OHB01-ZONE16,99999
203512,B6_OHB01-ZONE16,99999
203212,B6_OHB01-ZONE16,99999
203112,B6_OHB01-ZONE16,99999
203012,B6_OHB01-ZONE16,99999
202912,B6_OHB01-ZONE16,99999
202712,B6_OHB01-ZONE16,99999
202812,B6_OHB01-ZONE16,99999
202612,B6_OHB01-ZONE16,99999
202512,B6_OHB01-ZONE16,99999
100112,B6_OHB01-ZONE16,99999
100212,B6_OHB01-ZONE16,99999
100412,B6_OHB01-ZONE16,99999
100312,B6_OHB01-ZONE16,99999
100812,B6_OHB01-ZONE16,99999
100712,B6_OHB01-ZONE16,99999
100612,B6_OHB01-ZONE16,99999
100512,B6_OHB01-ZONE16,99999
101412,B6_OHB01-ZONE16,99999
101312,B6_OHB01-ZONE16,99999
101612,B6_OHB01-ZONE16,99999
101512,B6_OHB01-ZONE16,99999
101212,B6_OHB01-ZONE16,99999
101112,B6_OHB01-ZONE16,99999
101012,B6_OHB01-ZONE16,99999
100912,B6_OHB01-ZONE16,99999
102012,B6_OHB01-ZONE16,99999
101912,B6_OHB01-ZONE16,99999
101812,B6_OHB01-ZONE16,99999
101712,B6_OHB01-ZONE16,99999
102412,B6_OHB01-ZONE16,99999
102312,B6_OHB01-ZONE16,99999
102212,B6_OHB01-ZONE16,99999
102112,B6_OHB01-ZONE16,99999
103212,B6_OHB01-ZONE16,99999
103112,B6_OHB01-ZONE16,99999
103012,B6_OHB01-ZONE16,99999
102912,B6_OHB01-ZONE16,99999
102712,B6_OHB01-ZONE16,99999
102812,B6_OHB01-ZONE16,99999
102612,B6_OHB01-ZONE16,99999
102512,B6_OHB01-ZONE16,99999
202012,B6_OHB01-ZONE16,99999
201912,B6_OHB01-ZONE16,99999
201812,B6_OHB01-ZONE16,99999
201712,B6_OHB01-ZONE16,99999
202412,B6_OHB01-ZONE16,99999
202312,B6_OHB01-ZONE16,99999
202212,B6_OHB01-ZONE16,99999
202112,B6_OHB01-ZONE16,99999
201412,B6_OHB01-ZONE16,99999
201312,B6_OHB01-ZONE16,99999
201612,B6_OHB01-ZONE16,99999
201512,B6_OHB01-ZONE16,99999
201212,B6_OHB01-ZONE16,99999
201112,B6_OHB01-ZONE16,99999
201012,B6_OHB01-ZONE16,99999
200912,B6_OHB01-ZONE16,99999
104012,B6_OHB01-ZONE16,99999
103912,B6_OHB01-ZONE16,99999
103812,B6_OHB01-ZONE16,99999
103712,B6_OHB01-ZONE16,99999
103312,B6_OHB01-ZONE16,99999
103412,B6_OHB01-ZONE16,99999
103612,B6_OHB01-ZONE16,99999
103512,B6_OHB01-ZONE16,99999
200812,B6_OHB01-ZONE16,99999
200712,B6_OHB01-ZONE16,99999
200612,B6_OHB01-ZONE16,99999
200512,B6_OHB01-ZONE16,99999
200412,B6_OHB01-ZONE16,99999
200312,B6_OHB01-ZONE16,99999
200212,B6_OHB01-ZONE16,99999
200112,B6_OHB01-ZONE16,99999
200113,B6_OHB01-ZONE17,99999
200213,B6_OHB01-ZONE17,99999
200313,B6_OHB01-ZONE17,99999
200413,B6_OHB01-ZONE17,99999
200513,B6_OHB01-ZONE17,99999
200613,B6_OHB01-ZONE17,99999
200713,B6_OHB01-ZONE17,99999
200813,B6_OHB01-ZONE17,99999
103513,B6_OHB01-ZONE17,99999
103613,B6_OHB01-ZONE17,99999
103413,B6_OHB01-ZONE17,99999
103313,B6_OHB01-ZONE17,99999
103713,B6_OHB01-ZONE17,99999
103813,B6_OHB01-ZONE17,99999
103913,B6_OHB01-ZONE17,99999
104013,B6_OHB01-ZONE17,99999
200913,B6_OHB01-ZONE17,99999
201013,B6_OHB01-ZONE17,99999
201113,B6_OHB01-ZONE17,99999
201213,B6_OHB01-ZONE17,99999
201513,B6_OHB01-ZONE17,99999
201613,B6_OHB01-ZONE17,99999
201313,B6_OHB01-ZONE17,99999
201413,B6_OHB01-ZONE17,99999
202113,B6_OHB01-ZONE17,99999
202213,B6_OHB01-ZONE17,99999
202313,B6_OHB01-ZONE17,99999
202413,B6_OHB01-ZONE17,99999
201713,B6_OHB01-ZONE17,99999
201813,B6_OHB01-ZONE17,99999
201913,B6_OHB01-ZONE17,99999
202013,B6_OHB01-ZONE17,99999
102513,B6_OHB01-ZONE17,99999
102613,B6_OHB01-ZONE17,99999
102813,B6_OHB01-ZONE17,99999
102713,B6_OHB01-ZONE17,99999
102913,B6_OHB01-ZONE17,99999
103013,B6_OHB01-ZONE17,99999
103113,B6_OHB01-ZONE17,99999
103213,B6_OHB01-ZONE17,99999
102113,B6_OHB01-ZONE17,99999
102213,B6_OHB01-ZONE17,99999
102313,B6_OHB01-ZONE17,99999
102413,B6_OHB01-ZONE17,99999
101713,B6_OHB01-ZONE17,99999
101813,B6_OHB01-ZONE17,99999
101913,B6_OHB01-ZONE17,99999
102013,B6_OHB01-ZONE17,99999
100913,B6_OHB01-ZONE17,99999
101013,B6_OHB01-ZONE17,99999
101113,B6_OHB01-ZONE17,99999
101213,B6_OHB01-ZONE17,99999
101513,B6_OHB01-ZONE17,99999
101613,B6_OHB01-ZONE17,99999
101313,B6_OHB01-ZONE17,99999
101413,B6_OHB01-ZONE17,99999
100513,B6_OHB01-ZONE17,99999
100613,B6_OHB01-ZONE17,99999
100713,B6_OHB01-ZONE17,99999
100813,B6_OHB01-ZONE17,99999
100313,B6_OHB01-ZONE17,99999
100413,B6_OHB01-ZONE17,99999
100213,B6_OHB01-ZONE17,99999
100113,B6_OHB01-ZONE17,99999
202513,B6_OHB01-ZONE17,99999
202613,B6_OHB01-ZONE17,99999
202813,B6_OHB01-ZONE17,99999
202713,B6_OHB01-ZONE17,99999
202913,B6_OHB01-ZONE17,99999
203013,B6_OHB01-ZONE17,99999
203113,B6_OHB01-ZONE17,99999
203213,B6_OHB01-ZONE17,99999
203513,B6_OHB01-ZONE17,99999
203613,B6_OHB01-ZONE17,99999
203413,B6_OHB01-ZONE17,99999
203313,B6_OHB01-ZONE17,99999
203713,B6_OHB01-ZONE17,99999
203813,B6_OHB01-ZONE17,99999
203913,B6_OHB01-ZONE17,99999
204013,B6_OHB01-ZONE17,99999
200114,B6_OHB01-ZONE18,12517
200214,B6_OHB01-ZONE18,12518
200314,B6_OHB01-ZONE18,12519
200514,B6_OHB01-ZONE18,12521
200614,B6_OHB01-ZONE18,12522
200714,B6_OHB01-ZONE18,12523
200814,B6_OHB01-ZONE18,12524
200914,B6_OHB01-ZONE18,12525
201014,B6_OHB01-ZONE18,12526
201114,B6_OHB01-ZONE18,12527
201214,B6_OHB01-ZONE18,12528
201314,B6_OHB01-ZONE18,12529
101314,B6_OHB01-ZONE18,12529
101414,B6_OHB01-ZONE18,12530
201414,B6_OHB01-ZONE18,12530
201614,B6_OHB01-ZONE18,12532
101614,B6_OHB01-ZONE18,12532
101714,B6_OHB01-ZONE18,12533
201714,B6_OHB01-ZONE18,12533
201814,B6_OHB01-ZONE18,12534
101814,B6_OHB01-ZONE18,12534
102014,B6_OHB01-ZONE18,12536
202014,B6_OHB01-ZONE18,12536
202114,B6_OHB01-ZONE18,12537
102114,B6_OHB01-ZONE18,12537
102214,B6_OHB01-ZONE18,12538
202214,B6_OHB01-ZONE18,12538
202414,B6_OHB01-ZONE18,12540
102414,B6_OHB01-ZONE18,12540
102514,B6_OHB01-ZONE18,12541
202514,B6_OHB01-ZONE18,12541
202814,B6_OHB01-ZONE18,12543
102814,B6_OHB01-ZONE18,12543
202914,B6_OHB01-ZONE18,12544
203014,B6_OHB01-ZONE18,12545
203114,B6_OHB01-ZONE18,12546
203214,B6_OHB01-ZONE18,12547
203314,B6_OHB01-ZONE18,12548
203414,B6_OHB01-ZONE18,12549
203514,B6_OHB01-ZONE18,12550
200414,B6_OHB01-ZONE18,14520
201514,B6_OHB01-ZONE18,14531
101514,B6_OHB01-ZONE18,14531
101914,B6_OHB01-ZONE18,14535
201914,B6_OHB01-ZONE18,14535
202314,B6_OHB01-ZONE18,99999
104014,B6_OHB01-ZONE18,99999
103914,B6_OHB01-ZONE18,99999
103814,B6_OHB01-ZONE18,99999
103714,B6_OHB01-ZONE18,99999
103314,B6_OHB01-ZONE18,99999
103414,B6_OHB01-ZONE18,99999
103614,B6_OHB01-ZONE18,99999
103514,B6_OHB01-ZONE18,99999
102314,B6_OHB01-ZONE18,99999
102714,B6_OHB01-ZONE18,99999
102614,B6_OHB01-ZONE18,99999
103214,B6_OHB01-ZONE18,99999
103114,B6_OHB01-ZONE18,99999
103014,B6_OHB01-ZONE18,99999
102914,B6_OHB01-ZONE18,99999
101214,B6_OHB01-ZONE18,99999
101114,B6_OHB01-ZONE18,99999
101014,B6_OHB01-ZONE18,99999
100914,B6_OHB01-ZONE18,99999
100114,B6_OHB01-ZONE18,99999
100214,B6_OHB01-ZONE18,99999
100414,B6_OHB01-ZONE18,99999
100314,B6_OHB01-ZONE18,99999
100814,B6_OHB01-ZONE18,99999
100714,B6_OHB01-ZONE18,99999
100614,B6_OHB01-ZONE18,99999
100514,B6_OHB01-ZONE18,99999
203614,B6_OHB01-ZONE18,99999
204014,B6_OHB01-ZONE18,99999
203914,B6_OHB01-ZONE18,99999
203814,B6_OHB01-ZONE18,99999
203714,B6_OHB01-ZONE18,99999
202714,B6_OHB01-ZONE18,99999
202614,B6_OHB01-ZONE18,99999
100215,B6_OHB01-ZONE19,12556
200215,B6_OHB01-ZONE19,12556
200315,B6_OHB01-ZONE19,12557
100315,B6_OHB01-ZONE19,12557
100415,B6_OHB01-ZONE19,12558
200415,B6_OHB01-ZONE19,12558
200615,B6_OHB01-ZONE19,12560
100615,B6_OHB01-ZONE19,12560
100715,B6_OHB01-ZONE19,12561
200715,B6_OHB01-ZONE19,12561
200815,B6_OHB01-ZONE19,12562
100815,B6_OHB01-ZONE19,12562
101015,B6_OHB01-ZONE19,12564
201015,B6_OHB01-ZONE19,12564
201115,B6_OHB01-ZONE19,12565
101115,B6_OHB01-ZONE19,12565
101215,B6_OHB01-ZONE19,12566
201215,B6_OHB01-ZONE19,12566
201415,B6_OHB01-ZONE19,12568
101415,B6_OHB01-ZONE19,12568
101515,B6_OHB01-ZONE19,12569
201515,B6_OHB01-ZONE19,12569
201615,B6_OHB01-ZONE19,12570
101615,B6_OHB01-ZONE19,12570
101815,B6_OHB01-ZONE19,12572
201815,B6_OHB01-ZONE19,12572
201915,B6_OHB01-ZONE19,12573
101915,B6_OHB01-ZONE19,12573
102015,B6_OHB01-ZONE19,12574
202015,B6_OHB01-ZONE19,12574
202215,B6_OHB01-ZONE19,12576
102215,B6_OHB01-ZONE19,12576
102315,B6_OHB01-ZONE19,12577
202315,B6_OHB01-ZONE19,12577
202415,B6_OHB01-ZONE19,12578
102415,B6_OHB01-ZONE19,12578
102615,B6_OHB01-ZONE19,12580
202615,B6_OHB01-ZONE19,12580
202715,B6_OHB01-ZONE19,12581
102715,B6_OHB01-ZONE19,12581
102815,B6_OHB01-ZONE19,12582
202815,B6_OHB01-ZONE19,12582
203015,B6_OHB01-ZONE19,12584
103015,B6_OHB01-ZONE19,12584
103115,B6_OHB01-ZONE19,12585
203115,B6_OHB01-ZONE19,12585
203215,B6_OHB01-ZONE19,12586
103215,B6_OHB01-ZONE19,12586
103415,B6_OHB01-ZONE19,12588
203415,B6_OHB01-ZONE19,12588
203515,B6_OHB01-ZONE19,12589
103515,B6_OHB01-ZONE19,12589
200515,B6_OHB01-ZONE19,14559
100515,B6_OHB01-ZONE19,14559
100915,B6_OHB01-ZONE19,14563
200915,B6_OHB01-ZONE19,14563
201315,B6_OHB01-ZONE19,14567
101315,B6_OHB01-ZONE19,14567
101715,B6_OHB01-ZONE19,14571
201715,B6_OHB01-ZONE19,14571
202115,B6_OHB01-ZONE19,14575
102115,B6_OHB01-ZONE19,14575
102515,B6_OHB01-ZONE19,14579
202515,B6_OHB01-ZONE19,14579
202915,B6_OHB01-ZONE19,14583
102915,B6_OHB01-ZONE19,14583
103315,B6_OHB01-ZONE19,14587
203315,B6_OHB01-ZONE19,14587
203615,B6_OHB01-ZONE19,99999
203715,B6_OHB01-ZONE19,99999
203815,B6_OHB01-ZONE19,99999
203915,B6_OHB01-ZONE19,99999
204015,B6_OHB01-ZONE19,99999
103615,B6_OHB01-ZONE19,99999
103715,B6_OHB01-ZONE19,99999
103815,B6_OHB01-ZONE19,99999
103915,B6_OHB01-ZONE19,99999
104015,B6_OHB01-ZONE19,99999
200115,B6_OHB01-ZONE19,99999
100115,B6_OHB01-ZONE19,99999
100116,B6_OHB01-ZONE20,99999
100216,B6_OHB01-ZONE20,99999
100416,B6_OHB01-ZONE20,99999
100316,B6_OHB01-ZONE20,99999
100516,B6_OHB01-ZONE20,99999
100616,B6_OHB01-ZONE20,99999
100816,B6_OHB01-ZONE20,99999
100716,B6_OHB01-ZONE20,99999
101316,B6_OHB01-ZONE20,99999
101416,B6_OHB01-ZONE20,99999
101616,B6_OHB01-ZONE20,99999
101516,B6_OHB01-ZONE20,99999
100916,B6_OHB01-ZONE20,99999
101016,B6_OHB01-ZONE20,99999
101216,B6_OHB01-ZONE20,99999
101116,B6_OHB01-ZONE20,99999
102916,B6_OHB01-ZONE20,99999
103016,B6_OHB01-ZONE20,99999
103216,B6_OHB01-ZONE20,99999
103116,B6_OHB01-ZONE20,99999
102516,B6_OHB01-ZONE20,99999
102616,B6_OHB01-ZONE20,99999
102816,B6_OHB01-ZONE20,99999
102716,B6_OHB01-ZONE20,99999
102116,B6_OHB01-ZONE20,99999
102216,B6_OHB01-ZONE20,99999
102416,B6_OHB01-ZONE20,99999
102316,B6_OHB01-ZONE20,99999
101716,B6_OHB01-ZONE20,99999
101816,B6_OHB01-ZONE20,99999
102016,B6_OHB01-ZONE20,99999
101916,B6_OHB01-ZONE20,99999
200116,B6_OHB01-ZONE20,99999
200216,B6_OHB01-ZONE20,99999
200416,B6_OHB01-ZONE20,99999
200316,B6_OHB01-ZONE20,99999
200516,B6_OHB01-ZONE20,99999
200616,B6_OHB01-ZONE20,99999
200816,B6_OHB01-ZONE20,99999
200716,B6_OHB01-ZONE20,99999
104016,B6_OHB01-ZONE20,99999
103916,B6_OHB01-ZONE20,99999
103816,B6_OHB01-ZONE20,99999
103716,B6_OHB01-ZONE20,99999
103616,B6_OHB01-ZONE20,99999
103516,B6_OHB01-ZONE20,99999
103316,B6_OHB01-ZONE20,99999
103416,B6_OHB01-ZONE20,99999
202116,B6_OHB01-ZONE20,99999
202216,B6_OHB01-ZONE20,99999
202416,B6_OHB01-ZONE20,99999
202316,B6_OHB01-ZONE20,99999
201716,B6_OHB01-ZONE20,99999
201816,B6_OHB01-ZONE20,99999
202016,B6_OHB01-ZONE20,99999
201916,B6_OHB01-ZONE20,99999
201316,B6_OHB01-ZONE20,99999
201416,B6_OHB01-ZONE20,99999
201616,B6_OHB01-ZONE20,99999
201516,B6_OHB01-ZONE20,99999
200916,B6_OHB01-ZONE20,99999
201016,B6_OHB01-ZONE20,99999
201216,B6_OHB01-ZONE20,99999
201116,B6_OHB01-ZONE20,99999
204016,B6_OHB01-ZONE20,99999
203916,B6_OHB01-ZONE20,99999
203816,B6_OHB01-ZONE20,99999
203716,B6_OHB01-ZONE20,99999
203616,B6_OHB01-ZONE20,99999
203516,B6_OHB01-ZONE20,99999
203316,B6_OHB01-ZONE20,99999
203416,B6_OHB01-ZONE20,99999
202916,B6_OHB01-ZONE20,99999
203016,B6_OHB01-ZONE20,99999
203216,B6_OHB01-ZONE20,99999
203116,B6_OHB01-ZONE20,99999
202516,B6_OHB01-ZONE20,99999
202616,B6_OHB01-ZONE20,99999
202816,B6_OHB01-ZONE20,99999
202716,B6_OHB01-ZONE20,99999
200117,B6_OHB01-ZONE21,12635
200217,B6_OHB01-ZONE21,12636
200317,B6_OHB01-ZONE21,12637
200417,B6_OHB01-ZONE21,12638
200517,B6_OHB01-ZONE21,12639
200617,B6_OHB01-ZONE21,12640
200717,B6_OHB01-ZONE21,12641
200817,B6_OHB01-ZONE21,12642
200917,B6_OHB01-ZONE21,12643
100917,B6_OHB01-ZONE21,12643
101017,B6_OHB01-ZONE21,12644
201017,B6_OHB01-ZONE21,12644
201117,B6_OHB01-ZONE21,12645
101117,B6_OHB01-ZONE21,12645
101217,B6_OHB01-ZONE21,12646
201217,B6_OHB01-ZONE21,12646
201317,B6_OHB01-ZONE21,12647
101317,B6_OHB01-ZONE21,12647
101417,B6_OHB01-ZONE21,12648
201417,B6_OHB01-ZONE21,12648
201517,B6_OHB01-ZONE21,12649
101517,B6_OHB01-ZONE21,12649
101617,B6_OHB01-ZONE21,12650
201617,B6_OHB01-ZONE21,12650
201717,B6_OHB01-ZONE21,12651
101717,B6_OHB01-ZONE21,12651
101817,B6_OHB01-ZONE21,12652
201817,B6_OHB01-ZONE21,12652
201917,B6_OHB01-ZONE21,12653
101917,B6_OHB01-ZONE21,12653
102017,B6_OHB01-ZONE21,12654
202017,B6_OHB01-ZONE21,12654
202117,B6_OHB01-ZONE21,12655
102117,B6_OHB01-ZONE21,12655
102217,B6_OHB01-ZONE21,12656
202217,B6_OHB01-ZONE21,12656
202317,B6_OHB01-ZONE21,12657
102317,B6_OHB01-ZONE21,12657
102417,B6_OHB01-ZONE21,12658
202417,B6_OHB01-ZONE21,12658
202517,B6_OHB01-ZONE21,12659
202617,B6_OHB01-ZONE21,12660
202717,B6_OHB01-ZONE21,12661
202817,B6_OHB01-ZONE21,12662
202917,B6_OHB01-ZONE21,12663
203017,B6_OHB01-ZONE21,12664
203117,B6_OHB01-ZONE21,12665
203217,B6_OHB01-ZONE21,12666
203317,B6_OHB01-ZONE21,12667
103317,B6_OHB01-ZONE21,12667
103417,B6_OHB01-ZONE21,12668
203417,B6_OHB01-ZONE21,12668
203517,B6_OHB01-ZONE21,12669
103517,B6_OHB01-ZONE21,12669
103617,B6_OHB01-ZONE21,12670
203617,B6_OHB01-ZONE21,12670
203717,B6_OHB01-ZONE21,12671
103717,B6_OHB01-ZONE21,12671
103817,B6_OHB01-ZONE21,12672
203817,B6_OHB01-ZONE21,12672
203917,B6_OHB01-ZONE21,12673
103917,B6_OHB01-ZONE21,12673
104017,B6_OHB01-ZONE21,99999
102717,B6_OHB01-ZONE21,99999
102817,B6_OHB01-ZONE21,99999
102617,B6_OHB01-ZONE21,99999
102517,B6_OHB01-ZONE21,99999
103117,B6_OHB01-ZONE21,99999
103217,B6_OHB01-ZONE21,99999
103017,B6_OHB01-ZONE21,99999
102917,B6_OHB01-ZONE21,99999
100717,B6_OHB01-ZONE21,99999
100817,B6_OHB01-ZONE21,99999
100617,B6_OHB01-ZONE21,99999
100517,B6_OHB01-ZONE21,99999
100317,B6_OHB01-ZONE21,99999
100417,B6_OHB01-ZONE21,99999
100217,B6_OHB01-ZONE21,99999
100117,B6_OHB01-ZONE21,99999
204017,B6_OHB01-ZONE21,99999
200118,B6_OHB01-ZONE22,12677
200418,B6_OHB01-ZONE22,12680
200518,B6_OHB01-ZONE22,12681
200818,B6_OHB01-ZONE22,12684
200918,B6_OHB01-ZONE22,12685
201018,B6_OHB01-ZONE22,12686
201118,B6_OHB01-ZONE22,12687
201218,B6_OHB01-ZONE22,12688
201318,B6_OHB01-ZONE22,12689
201418,B6_OHB01-ZONE22,12690
201518,B6_OHB01-ZONE22,12691
201618,B6_OHB01-ZONE22,12692
201718,B6_OHB01-ZONE22,12693
201818,B6_OHB01-ZONE22,12694
201918,B6_OHB01-ZONE22,12695
202018,B6_OHB01-ZONE22,12696
202118,B6_OHB01-ZONE22,12697
202218,B6_OHB01-ZONE22,12698
202318,B6_OHB01-ZONE22,12699
202418,B6_OHB01-ZONE22,12700
202518,B6_OHB01-ZONE22,12701
202618,B6_OHB01-ZONE22,12702
202718,B6_OHB01-ZONE22,12703
202818,B6_OHB01-ZONE22,12704
202918,B6_OHB01-ZONE22,12705
203018,B6_OHB01-ZONE22,12706
203118,B6_OHB01-ZONE22,12707
203218,B6_OHB01-ZONE22,12708
203318,B6_OHB01-ZONE22,12709
203418,B6_OHB01-ZONE22,12710
203518,B6_OHB01-ZONE22,12711
203618,B6_OHB01-ZONE22,12712
203718,B6_OHB01-ZONE22,12713
203818,B6_OHB01-ZONE22,12714
203918,B6_OHB01-ZONE22,12715
204018,B6_OHB01-ZONE22,12716
